Date,Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2) ,WD2 (g/km^2) ,WD3 (g/km^2) ,WD4 (g/km^2) ,Sea State,Source,Info,Comments,
30/05/2008,42.9631,6.2806,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.9187,6.2976,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.8727,6.3134,,,,7.86,,,,78.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.8299,6.3317,,,,5.89,,,,58.8,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7873,6.3521,,,,1.96,,,,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7537,6.3406,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7113,6.3663,,,,13.75,,,,137.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7248,6.3048,,,,0.00,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7204,6.2448,,,,9.82,,,,98,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7137,6.1843,,,,23.58,,,,235.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7053,6.1234,,,,19.65,,,,352.8,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7066,6.0727,,,,5.89,,,,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7067,6.0662,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7324,6.0058,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7582,5.9445,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.8051,5.7427,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7922,5.6725,,,,3.93,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7786,5.6068,,,,3.93,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7651,5.543,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.8378,5.4744,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.8405,5.4115,,,,1.96,,,,135.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.845,5.3446,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.8498,5.2777,,,,3.93,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.8404,5.2511,,,,0.00,,,,156.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.8137,5.2937,,,,0.00,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.7216,6.6075,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.6823,6.6507,,,,5.89,,,,58.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.6429,6.6922,,,,5.89,,,,215.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.6037,6.7353,,,,9.82,,,,"1,922.20",2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.5619,6.7852,,,,7.86,,,,194.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.5213,6.8333,,,,3.93,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.4799,6.8805,,,,0.00,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.4273,6.8634,,,,0.00,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.3966,6.9111,,,,3.93,,,,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.3662,6.9605,,,,17.68,,,,646.8,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.3355,7.0105,,,,19.65,,,,385.5,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.3554,7.0568,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.4042,7.0723,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.4532,7.088,,,,3.93,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.4583,7.0912,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.5102,7.1122,,,,3.93,,,,352.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
2/6/2008,42.563,7.13,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.313,7.4368,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.335,7.4295,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.325,7.4076,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.3158,7.3877,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.3184,7.3693,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.3303,7.3485,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.357,7.3208,,,,3.93,,,,196,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.3905,7.3559,,,,5.89,,,,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.4246,7.3911,,,,5.89,,,,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.4596,7.427,,,,7.86,,,,78.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.4948,7.4633,,,,5.89,,,,215.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.5311,7.5041,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.5649,7.5454,,,,1.96,,,,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.5359,7.5852,,,,1.96,,,,135.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.5018,7.6253,,,,1.96,,,,333.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.4995,7.628,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.4688,7.6655,,,,21.61,,,,372.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.4375,7.7083,,,,5.89,,,,529.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.4065,7.7559,,,,7.86,,,,392,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
3/6/2008,43.3838,7.7373,,,,7.86,,,,78.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
4/6/2008,43.4894,7.2869,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
4/6/2008,43.4582,7.332,,,,0.00,,,,352.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
4/6/2008,43.2891,7.8605,,,,0.00,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
4/6/2008,43.3358,7.8405,,,,5.89,,,,174.8,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
4/6/2008,43.3525,7.7999,,,,3.93,,,,"2,177.00",0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
4/6/2008,43.3547,7.7943,,,,0.00,,,,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
4/6/2008,43.3685,7.7312,,,,1.96,,,,176.4,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
4/6/2008,43.3823,7.6682,,,,0.00,,,,156.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
4/6/2008,43.3952,7.6086,,,,0.00,,,,156.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
5/6/2008,43.2185,7.1313,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
5/6/2008,43.1615,7.1207,,,,3.93,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
5/6/2008,43.106,7.0028,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
5/6/2008,43.0875,6.9366,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
5/6/2008,43.0845,6.8889,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
5/6/2008,43.1203,6.8908,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.9556,6.3888,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.9199,6.4251,,,,3.93,,,,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.884,6.4619,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.85,6.4991,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.8152,6.5385,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.7762,6.5795,,,,3.93,,,,196,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.7375,6.6205,,,,11.79,,,,117.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.7221,6.6282,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.6849,6.67,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.6479,6.7141,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.6082,6.7565,,,,5.89,,,,132.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.5664,6.8016,,,,7.86,,,,176.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.5223,6.8477,,,,3.93,,,,63.7,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.4768,6.8925,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.4308,6.9368,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/08/2008,42.3846,6.98,,,,3.93,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.2182,7.1246,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.2524,7.1444,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.2818,7.1869,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.3017,7.2346,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.3368,7.2854,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.3713,7.3383,,,,3.93,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.4049,7.3917,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.423,7.4204,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.4691,7.4467,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.5158,7.466,,,,5.89,,,,58.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.5602,7.4814,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.603,7.4931,,,,7.86,,,,78.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.6372,7.4498,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.6429,7.4316,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.6754,7.3863,,,,11.79,,,,117.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.7086,7.3392,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.7436,7.2917,,,,9.82,,,,214,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.7804,7.241,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.8148,7.1937,,,,11.79,,,,117.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.8466,7.1547,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.9077,7.0176,,,,0.00,,,,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.9394,6.9721,,,,7.86,,,,78.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
19/08/2008,42.9659,6.9785,,,,1.96,,,,19.6,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.4802,7.1488,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.4523,7.201,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.425,7.2542,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.3988,7.3549,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.3796,7.3657,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.342,7.3973,,,,1.96,,,,135.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.3264,7.4084,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.2918,7.4489,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.2647,7.4782,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.2597,7.4842,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.2389,7.4307,,,,9.82,,,,254.8,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.2261,7.3283,,,,0.00,,,,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.2181,7.2641,,,,7.86,,,,194.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.1794,7.2457,,,,0.00,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.1582,7.2406,,,,0.00,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.1341,7.2481,,,,0.00,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.1316,7.2457,,,,0.00,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.1306,7.228,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.1002,7.0739,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/08/2008,43.0876,7.0165,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/08/2008,43.0004,6.9689,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/08/2008,42.9756,6.9302,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/08/2008,42.8281,6.6671,,,,5.89,,,,58.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.9601,6.384,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.9208,6.4243,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.8821,6.4677,,,,1.96,,,,176.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.8435,6.5119,,,,9.82,,,,254.8,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.804,6.5548,,,,11.79,,,,117.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.7842,6.5759,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.7429,6.6197,,,,5.89,,,,58.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.6993,6.6661,,,,1.96,,,,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.6552,6.7107,,,,3.93,,,,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.6148,6.7523,,,,3.93,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.5744,6.7945,,,,13.75,,,,137.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.5339,6.835,,,,1.96,,,,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.4471,7.2364,,,,0.00,,,,0,15,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
14/10/2008,42.4875,7.2792,,,,0.00,,,,0,15,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,42.7759,7.1595,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,42.8276,7.1543,,,,13.75,,,,137.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,42.8792,7.1483,,,,7.86,,,,78.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,42.8982,7.1064,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,42.947,7.1078,,,,13.75,,,,294,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,42.9961,7.1167,,,,11.79,,,,738.52,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.0464,7.1252,,,,7.86,,,,102.9,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.0961,7.134,,,,3.93,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.1315,7.1728,,,,3.93,,,,155.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.1577,7.2286,,,,3.93,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.1838,7.3055,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.2133,7.3607,,,,11.79,,,,117.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.249,7.4109,,,,3.93,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.2844,7.4614,,,,3.93,,,,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.3148,7.5044,,,,3.93,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.3169,7.505,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.3499,7.4565,,,,5.89,,,,174.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.3845,7.4036,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.4218,7.3511,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.4586,7.2983,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.4971,7.2506,,,,9.82,,,,254.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
15/10/2008,43.5319,7.2132,,,,9.82,,,,98,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,43.2833,7.2148,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,43.2625,7.2677,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,43.2303,7.312,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,43.2148,7.3189,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,43.1707,7.3485,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,43.1421,7.3691,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,43.0973,7.3991,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,43.0498,7.4336,,,,1.96,,,,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,43.0357,7.4455,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,42.9909,7.4775,,,,0.00,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
9/9/2008,42.9433,7.51,,,,0.00,,,,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
10/9/2008,42.5077,8.5175,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
10/9/2008,42.5503,8.5381,,,,1.96,,,,135.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
10/9/2008,42.5954,8.5611,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
10/9/2008,42.6254,8.5903,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
10/9/2008,42.659,8.622,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
10/9/2008,42.6875,8.6559,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
10/9/2008,42.7322,8.6562,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
10/9/2008,42.7802,8.6577,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
10/9/2008,43.1057,8.4006,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
10/9/2008,43.1319,8.3614,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.1744,8.2867,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.1455,8.3267,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.1504,8.3234,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.1147,8.283,,,,1.96,,,,292.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.0845,8.2461,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.0778,8.2392,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.0451,8.1972,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.0126,8.155,,,,1.96,,,,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,42.983,8.1088,,,,0.00,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,42.9871,8.0514,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,42.9916,8.0362,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.0153,7.9722,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.0697,7.8547,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.0937,7.8108,,,,0.00,,,,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.1044,7.758,,,,1.96,,,,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.1074,7.6936,,,,5.89,,,,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.1117,7.6359,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.129,7.6476,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.1261,7.5947,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
